store_name,content
거복이식당,고기 야들야들하고 맛있어유😭 순두부 찌개도 존맛탱임👍🏻 밥 두공기 뚝딱임다ㅠㅠㅠ
거복이식당,서비스 순두부찌개도 엄청 푸짐하고고기도 되게 맛있게 잘 먹었습니다🥰다음에 또 올게요~!
거복이식당,직원분들도 친절하고 고기가 엄청 신선해용
거복이식당,"고기 너무 맛있어요!!고사리랑 파도 좋은데, 순찌가 진짜 찐입니다!!!초 sexy food~~🔥🔥"
거복이식당,구기 두께 질 장난 아니고 가격도 합리적이라 좋아요!! 창이 열려있어서 분위기도 좋슴다👍
거복이식당,꼭 오게요<
거복이식당,아따 맛있구만유~ 가격도 좋고 맛도 있고 야무집니다
거복이식당,직원분이 너무 친절하시구 순두부찌개도 넘 맛있구 고기도 잘라주셔서 넘 좋아용!
거복이식당,고기가 두껍고 잡내도 없어서 넘 맛있어요~친구랑 우연히 들렸는데 자주 올 꺼 같아요사장님 더더 흥하세요~~!!
거복이식당,거복이식당 소문이 자자해서 와봤는데기대 이상으로 맛있어요 🥹🥹기본으로 나오는 순두부찌개가 백반집 저리가라입니다..... 사장님 흑백요리사 나가셔두 될 것 같아요.....!!!잘 먹고 갑니다 ㅎㅎ다음에 또올게요~~
거복이식당,가격도 저렴하고 서비스로 나온 순두부찌개도 맛있어요담에 또 오려구요!
거복이식당,너무너무 맛있어요고기를 너무 잘 구워주셔서 편하게 먹었어요재방문의사 100%!!
거복이식당,예약하고 웨이팅없이 바로 입장했어요고기 양도 많고 맛있어서 배부르게 먹었어요
거복이식당,다 구워주시고 잘라주시고 순찌 맛있고 직원분들 친절하시고 고기가 맛나용🤤🤤데이트로 잘 먹고 갑니당!! 추천해용!!
거복이식당,Great place with family and friend so taste grilled pork
거복이식당,회기 삼겹살 원탑 👍
거복이식당,고기도 직접 구워주시고 서비스 순두부찌개도 짱입니다!! 이것때문에 공기밥 주문 필수에여ㅎㅎ날씨 좋은 날 창문열어서 야장느낌도 나요~~~고기도 맛있어서 자주 옵니당 강추합니당!!
거복이식당,맛있게 먹고 갑니다 !
거복이식당,넘 맛잇어요
거복이식당,친구랑 처음와봤는데 처음에 고기도 구워주시고 기본으로나오는 순두부찌개도 너무맛있었어요!날씨가 좋아서 창문열어주는 테라스 자리에앉앗는데 너무기분좋게먹고갑니다!
거복이식당,구워주셔서 너무 편했어요느므 맛있습니당! 자주 올게여~~
거복이식당,"삼겹살의 퀄리티와 서비스로 나오는 순두부찌개, 치즈볶음밥이 가히 경희대 근처에 있는 식당 중 최고입니다❤️"
거복이식당,맛있어요. 직원이 많이 도와주고 친철해서 친구들이랑 맛있게 먹었어요.
거복이식당,간맥만 할라고 하다가 소주 2병씩 깠어요 기본으로 순찌가 최고 🩷🩷🩷🩷🩷🩷
거복이식당,너무 맛나고 좋아요ㅎㅎ
안녕유부,https://m.blog.naver.com/qkrrudcnr/223716766141-> 상세한 리뷰는 상단 블로그!
안녕유부,포장해서 먹었어요!! 맛있어요 ㅎㅎ
안녕유부,마싯어용!!꼭 와서 드셔보시길
안녕유부,치즈우동볶이 정말 매주 먹음👍
안녕유부,맛있어용!!!!!!!!
안녕유부,"처음 오는 곳이기도 하고, 친한 동생이 추천해준 집인데 정말 맛있고 가격도 적당해서 나중에 또 혼밥하러 오기 좋은 곳입니다!"
안녕유부,일주일에 2-3번은 오는듯 ㅎ
안녕유부,아이들과 행복한 식사 시간이 되었어요 감사합니다
안녕유부,좋고 맛있네용~~
안녕유부,음식이 특별하고 맛있어요! 인테리어도 깔끔하고 좋아요. 3번째 방문!
안녕유부,안녕유부 넘 좋아요 🥹가볍고 프레쉬하게 탄수화물 먹고 싶을 때 가면 딱이에요!!매장도 우드톤으로 아기자기하게 꾸며져 있어서 힐링되는 기분이에요 !경희대에 계속 있어주세요 사장님 ~~
안녕유부,병원 들렸다가 우연히 들어온 곳인데음식도 식당도 깔끔하고 분위기 있고 맛도 좋네요!혼밥하기도 좋은듯
안녕유부,"깔끔하고 푸짐한 유부는처음입니다혼밥, 조용한 매장 추천요"
안녕유부,혼밥 할만한 곳 찾다가 들림! 겨울철 뜨끈한 우동에 연어유부 먹으니 너무 맛남😍
안녕유부,언제나 잘 먹고 이씁니당
안녕유부,맛있오요
안녕유부,경희대병원 맛집 추천글보고왔어요!유부초밥도 맛나게 양도 왕큽니다아!
안녕유부,최소 주에 한 번 많으면 거의 매일 와서 먹는 맛집
안녕유부,날이 추우니 자꾸 생각나요. 맛나구 뜨끈한 우동과 유부가… ㅎ 맛나요. 오늘도 기대 기대. ㅎ
안녕유부,유부초밥 먹고싶을 때마다 늘 찾는 곳입니당..🫶하나도 빠짐없이 전부 다 맛있어요! 꼭 다 드셔보시길늘 매장에서만 먹다가 처음으로 포장해봤는데 포장도 아주 깔끔해요!! 너무 좋습니다사장님! 근데 비닐봉지가 끊어질 듯 말 듯해서 불안하게 들고 왔어요 ㅠ ㅋㅋㅋㅋ 혹시 4개 이상으로 포장하는 건 더 튼튼한 봉지를 쓰시는 게 어떨까요....?😀😀
안녕유부,포장이깔끔해요
안녕유부,마싯어용!!
안녕유부,플레이팅이 넘 예쁘고 양도 푸짐해요ㅠㅠ 맛있게 잘먹고 갑니다 ~~ 혼밥하기 조아서 다음에 또 올 것 같아용 ㅎㅎ
안녕유부,맛있어요!! 추천합니다~
안녕유부,깔끔하고 맛있어요 👍🏻👍🏻👍🏻 잘먹고갑니다 ㅎㅎ
안녕유부,신전 느낌 나요치즈 개많고 개마싯음!!
안녕유부,혼밥이라면 되게 좋은 식당!! 가격 비싸지 않고 맛있음🤓
안녕유부,오랜만에 안녕유부~🤍🤍 최애인 매콤크림 새우는 언제 먹어도 넘 맛있어요 ㅠㅠ 물론 나머지 메뉴도 넘 맛있습니다🩷
안녕유부,맛나요!!
안녕유부,매번 들를때마다 만족하는 식당이에요.유부초밥 너무 맛있어요.양이 많으니 친구랑 같이 와서 먹어야 할 듯.
안녕유부,언제나 맛있습니다~최고^^♡♡♡
안녕유부,마싯어용!!
안녕유부,혼밥하기 좋아요생각도 못했는데 우동이 맛있어요
안녕유부,유부초밥 맛있고 빨리 나와서 좋아요!! 너무 친절하세요 ㅎㅎ
안녕유부,맛있어용
안녕유부,어묵 우동이랑 소고기 김치인데 둘 다 맛있었어요~!! 회기동 식사 장소로 추천합니다🙂
안녕유부,혼밥하기 좋은 유부초밥 집 ㅎㅎ 사장님도 친절하시구 넘 맛있어용🩷🩷
안녕유부,맛나고 깨끗하구 음악도 적당히!!! 추천으로 왔는데!! 후회없음요!!
안녕유부,혼밥하기 딱 좋아요~ 타코와사비도 맛있습니당
안녕유부,너무 맛있습니다
안녕유부,친구들과 함께 대화하며 먹기 좋은 식당이였어요!!
안녕유부,너무 맛있어요^^!
안녕유부,너무 맛있고 친절하십니다! 또 올게요!!
안녕유부,맛있고 구성도 너무 좋아요😊
안녕유부,"늘 새로운것,맛있는것을 찾는 미식가인 나..밖에 현수막에~치즈우동볶이가 맛나보였다..들어가 시켜보았다. 치즈가 듬뿍 뿌려져 나왔다. 오뎅이 들어가잇엇는데,야들야들 맛잇었다.치즈떡도 부드럽고,칼칼하니 달콤한 떡볶이같은 우동치즈오뎅떡볶이 비슷 더맛잇당~오늘도 맛있는것 발견! 다음엔 이쁜 유부랑 같이 먹어보고싶다~겁나 맛잇엇당~"
안녕유부,집 근처라 자주오는데 깨끗하고 맛있어요!!ㅎㅎ
안녕유부,사랑해요
안녕유부,너무 맛있어용~~
안녕유부,맛있어요!!!!
안녕유부,맛있어요!!
안녕유부,떡볶이에 떡이 별로 없어요 ㅠ
안녕유부,종종 먹으러오는 곳이예요! 양도많고 혼밥하기도 좋아요! 너무 맛있어요🩷
안녕유부,완전 맛잇어용!!
안녕유부,종종 밥 먹으로 오는데 유부초밥 종류가 많고 하나씩 고를 수 있어서 좋아요!
안녕유부,간단히 먹기 좋은 유부초밥집이에요. 생각보다 양도 크고 연어는 강추입니다. 담에 또 올께요^-^
안녕유부,경희대 논술시험 보러 온 아들을 기다리며 다음 논슬시험 장소로 이동중 간단하게 차에서 먹일 도시락을 찿던중 카페 같은 유부초밥과 우동집을 발견하고 바로 포장완료~건강식 두부로 만든 유부초밥기대하시라 개븡박두!!!!아들 합격하면 매일 출근도당 학실!!!
안녕유부,우동이랑 유부초밥 다 맛있어요!!!
안녕유부,너무 맛있어요 유부광팬이라 잘먹었네요
안녕유부,맛있게 잘먹었습니다 :) 자주올게요☺️
안녕유부,혼자 왔는데 혼밥 하기 좋고! 생각보다 양도 많아요! 알바생분 도 친절하세요~ 청양참치마요랑 우삼겹 맛있어요🥰 분위기도 좋아요
안녕유부,매장 분위기도 좋고 아침에 간단하게 혼밥하기 좋아용 맛있어요!!
안녕유부,매번 스시집에서 먹던 타코와사비를 유부집에서 먹다니..크기와 맛 다 만족해요.꾸준히 와서 유부 종류별로 다 먹어보고 싶어요.
안녕유부,매장이 깨끗하고 사장님이 친절하세요!
안녕유부,마싯어용!!
안녕유부,디자인도 깔끔해서 혼밥하기에도 좋은 곳입니다! 사장님들도 친절하시고 종류도 다양하고 너무맛있어요~! 자주올게요!!
안녕유부,🧡여기 유부초밥에 우동은 진리입니다🧡이 가격대에 이런 퀄리티의 밥이 나와서 깜짝 놀랐습니다. 밥도 맛있고 우동도 맛있어용. 혼밥하기 좋습니딘
안녕유부,너무 맛있어요 !!💓🥹
안녕유부,언재나 잘 먹ㄱ 있어용 감사합니자❤️
안녕유부,"디자인, 맛, 가성비, , 분위기 다 너무 굿이예요!! 특히 국물맛 최고!! 우동 최고입니다👍"
안녕유부,"홍릉 산책후 근처 맛집검색해서 왔어요,깔끔하고 맛나네요,"
안녕유부,처음 왔는데 역시 사람들이 많이 오는 데에는 이유가 있네요! 냄새부터 미쳤어요~
안녕유부,경희대 맛집^_^토핑이 다양해서 골라먹는 맛이 있어요특히 치즈 우동 볶이 맛있어요 추천합니다!
안녕유부,찐찐맛집진짜 너무 맛있어요... 유부초밥도 튼실하고 여기 놀랍게도 우동 떡볶이가 있는데 진짜... 정말 맛있답니다 경희대생만 아는 숨겨진 맛집🥹
안녕유부,너무 맛있어서 치과 들를때마다 먹고 갑니다
안녕유부,맛있게 잘 먹었습니다!! 소불고기 너무 맛있어요
안녕유부,저렴하면서 깔끔한 매장~~다음에 재방문하고 싶을정도로 만족도 굿입니다^^
안녕유부,너무 맛있어요!
안녕유부,너무너무 맛있어요~~ 재방문 의사 있습니다^^♡♡♡
안녕유부,유부초밥이 종류가 엄청 다양한데 다 맛있구 우동이나 치즈볶이도 맛있어용!!
안녕유부,알바생이 예쁘고 착하시고 음식도 정말 맛있어요!!
안녕유부,맛이어요..분위기가 좋아요
안녕유부,치즈우동볶이 너무 맛있고 연어 위에 와사마요소스 너무 맛있어요
안녕유부,우동도 맛나고 치즈우동볶이도 너무 맛나!! 1인 2차돌유부초밥은 기본 ㅋ
안녕유부,대기없이 바로 포장 가능해요
안녕유부,유부가 크고 알차요!한 끼 식사로 충분합니당
안녕유부,밥대신 두부로 바꿔주고! 깔끔하고 맛있어요!!음식이 아주 정갈해요!
안녕유부,매장도 아담하고 예쁘고 직원분도 친절하세요!유부초밥 종류도 다양해요~~👍🏻👍🏻
안녕유부,치즈우동볶이가 정말 맛있어요둘이서 이렇게 시키고 배부르게 잘 먹었습니다앞으로 자주 방문할게요!
안녕유부,깔끔하고 친절해요. 맛도 있어요.
안녕유부,메뉴가 엄청 빨리나오고 키오스크 주문이라 아주 편해용마싯서용
안녕유부,존맛 2트
안녕유부,이쁜 간판에 홀려 들어갔어요 회기동에 이렇게 이쁜가게가 생기다니💖 너무 좋아요 맛있게 잘 먹고갑니다
안녕유부,혼밥하기 좋고 가성비도 좋아요
안녕유부,맛있었어용
안녕유부,너무 맛있게 잘 먹고 가요 자주 시켜먹습니다 ^^
안녕유부,혼자 오기 좋아여!! 사람이 많이 와서 좀 일찍 와야해요
안녕유부,경희대 올 ㄷ때마다 오는 곳입니다 맛있어요
안녕유부,제 최애는 두부에용 ♡ 짱맛입니다
안녕유부,맛있어서 자주 이용해요
안녕유부,너무 맛있고 직원분들도 너무 친절하셔용
크치치킨 회기점,처음 방문인데 치킨이 바삭해서 맛있고 무료로 순살 변경까지 돼서 넘 좋아요! 소스도 다양하고 감튀도 제공돼서 좋아요
크치치킨 회기점,음식이 맛있어요🥹
크치치킨 회기점,너무 맛있어요 또 올거에용
크치치킨 회기점,매번 오지만 너무너무 맛있네용 잘 먹구 갑니다 😎😎
크치치킨 회기점,너무 맛있게 먹어서 음식사진 못찍었지만훌륭한 식당임.ㅇㅇ 꼭 오시길
크치치킨 회기점,너무 맛있었어요!  단체 모임하기 정말 좋아요~
크치치킨 회기점,아주 맛있어요!! 다음에 또 방문할 예정이에요!
크치치킨 회기점,매콤크림파스타 쿠폰 받아서 파스타랑 치킨이랑 먹으러왔는데 너무 맛있게 잘 먹었어요! 늘 맛있는곳 입니다👍
크치치킨 회기점,저번에 먹고 반해서 재방문했어요! 이번엔 양념 도전했는데 너무너무 맛있어요.. 진짜ㅠㅠ 앞으로 여기 전 메뉴 도장깨기 해볼게요 ❤️🩷👍🏻👍🏻
크치치킨 회기점,"메뉴 구성 넘 알차고, 깻잎치킨 JMT!! 최근 먹은 치킨집 중 젤 맛있었어요!! 완전 강추합니당! 짬뽕, 파스타도 너무 맛있었어요!!💕"
크치치킨 회기점,항상 오는 집이라 잘 먹고 갑니다! 늘 맛있어요(੭•̀ᴗ•̀)੭
크치치킨 회기점,음식 너무 맛잇고 모임하기 좋았습니다~
크치치킨 회기점,항상 맛있게 먹고 가요~~! 최곱니다~~
크치치킨 회기점,파스타랑 치킨 너무 맛있고 친구들이랑 같이 오기 좋아요~~
크치치킨 회기점,크치치킨 역시 너무 맛있고 파스타랑 궁합이 넘 조아용😻😻
크치치킨 회기점,너무 맛있어요 ❤️❤️
크치치킨 회기점,오랜만에 와도 정말 맛있네용 ㅎㅎㅎㅎㅎ치킨 먹고싶을때 항상 생각해용!!
크치치킨 회기점,포장해서 먹었는데 맛있어서 직접 와봤어요 더더 맛있어요
크치치킨 회기점,사진도 못찍었을 만큼 너무 맛있게 잘먹었어요갓튀겨나온 치킨과 파스타의조합이 최고스파게티면이 튀겨져서 나오는데 특이하고 맛나요펍같은 분위기 가족끼리 와도친구끼리와도연인과와도 행복한시간을 만들수있을것같아요^^
크치치킨 회기점,분위기 너무 좋고 치킨 너무 맛있습니다!
크치치킨 회기점,"회기에서 힙한 감성 넘치는 치킨 맛집을 발견‼️이름부터 독특한 크치치킨은 깻잎치킨이라는 시그니처 메뉴로 유명한 곳이었는데,이거 진짜 먹어보자마자 반할 수밖에 없는 맛이었음😋✔️깻잎치킨깻잎 특유의 향이 치킨에 은은하게 스며들어 너무 고급스럽고,튀김옷이 바삭하면서도 속살은 엄청 부드럽고 촉촉했음💖이게 그냥 치킨이 아니라 새로운 카테고리의 음식이라 해도 과언이 아닐 정도로 특별했음‼️✔️치킨+파스타 조합은 생각지도 못했던 꿀조합!크림 파스타가 치킨의 바삭한 식감과 너무 잘 어울리고,같이 먹으니까 제대로 한 상 차린 느낌이라 모임이나 데이트에 딱✨가게 내부는 힙하고 세련된 분위기라 인스타 갬성 사진 찍기 완벽! 📸매장이 넓고 좌석 간 간격도 넉넉해서 단체 모임 장소로도 강추👍"
크치치킨 회기점,너무 맛있어요 재방 예정입니다
크치치킨 회기점,크리스마스마다 매번와요매콤 파스타와 순살이 진리 ㅎㅎ매번 주기적으로 크치 한번씩 해줘야합니다.많은관심 부탁드러요
크치치킨 회기점,넘나 맛나용 ❤️
크치치킨 회기점,아주 맛있고 맛있어요^^
크치치킨 회기점,너무 맛있고 가성비 좋은거같아요 ㅎㅎㅎ 담에 또 올게요 경희대 맛집 ㅇㅈ
크치치킨 회기점,항상 잘 먹고 있습니다!! 사진은 없지만 소세지 강추합니다♡♡♡
크치치킨 회기점,치킨과 파스타 맛있게 먹었어요!!
크치치킨 회기점,지인 추천으로 왔어요 너무 좋아요
크치치킨 회기점,크리스마스 맛있게 또 온게요
크치치킨 회기점,맛있어요
크치치킨 회기점,완전 맛있어요!
크치치킨 회기점,너무 맛있어요!!!코젤다크도 처음먹어봤는데 너무 최고에요자주올게요
크치치킨 회기점,매일 어니언 순살만 먹는데 바삭하고 맛있습니다!! 매콤크림파스타를 꼭 같이 드세요 (^^)d
크치치킨 회기점,너무 맛있어요 벌써 10번째 방문이에요
크치치킨 회기점,맛있어용~~🤤🤤
크치치킨 회기점,회기에서 순살 치킨 제일 맛있게 하는 곳 ! 어니언크림치킨이 진짜 맛있어요~ 꼭 드셔보세용직원분들도 너무 친절하셔요 ! 치킨은 여기서~~
크치치킨 회기점,제가 사진은 못 찍는데 사진에 비해 완전 맛있어요다음에도 꼭 올 예정 어니언 치킨 한마리에 꼭 매운크림파스타도 시켜서 드세요 꼭 한마리 시켜서 배터지게 드셔야 합니다
크치치킨 회기점,치킨바삭하고 감티 마싯어용
크치치킨 회기점,생맥보고왓는데 치킨도 기대이상으로 맛있어서 좋았어요 자주 올것같네요
크치치킨 회기점,파스타치킨 꼭 드세여.. 진짜 너무 맛있어서 흡입했어요 둘 중 뭐하나 빠짐없이 진짜 훌륭한 맛이에여!! 진짜 너무너무 맛있어요!!! 후회없음 ❤️🩷👍🏻
크치치킨 회기점,그냥짱맛 무조건 가서드세여❤️😊🤗
크치치킨 회기점,너무 맛있습니다 회기는 자주 오는데 다음에 또 와야겠어요~ 잘먹었습니다
크치치킨 회기점,저의 단골 최애 치킨집이에요. 여기 파스타도 진짜 맛있어요. 양념치킨도 바삭바삭
크치치킨 회기점,이렇게좋은 경희대근처 치킨집 분위기도좋고 12월연말모임하기정말좋은발견했어요 다음의도 재방문의사있어요 친절하게응대해주시는 직원분들너무감사합니다.
크치치킨 회기점,넘넘 맛있어요😁😁
크치치킨 회기점,정말 맛있게 잘 먹었습니다.
크치치킨 회기점,맛있게 먹고 갑니다!!크리미어니언치킨 맛있어요~
크치치킨 회기점,항상 실패가 없는 크치치킨!! 너무 맛있오요♡♡♡♡ 히히 ㅎㅣㅎ ㅣ
크치치킨 회기점,매콤크림파스타 넘 맛있어요 ㅎㅎ 잘 먹었습니다~~
크치치킨 회기점,맛있었습니다 재방문의사 잇어요!
크치치킨 회기점,음식이 엄청 맛있었어요~ 파스타에 치킨 먹으니까 양도 많고 잘 먹고 갑니다. 직원분들도 친절하시고 매장도 쾌적해서 다음에 또 올것 같아요
크치치킨 회기점,넘넘 맛잌ㅅ고 친절해용~~👏👏
크치치킨 회기점,치킨이랑 파스트 세트 맛있어요
크치치킨 회기점,어니언치킨 매콤파스타 조합 최고입니다 꼭 드세요
크치치킨 회기점,항상 치킨 파스타만 먹다가 오눌은 치즈볼도 먹어봤는데 뿌링클 가루 묻혀주셔서 맛있렀움니다🫢
크치치킨 회기점,아이가 생일인데 크치치킨 가고 싶다고해서 방문했어요 음식 다 너무 맛있도 직원분들도 너무 친절하세요
크치치킨 회기점,치킨도 맛집인데 파스타도 대대대존맛입니다💖파스타랑 치킨 궁합이 짱이에요👍 그리고 양이 진짜 왕많습니당..😆😆 짱짱 푸짐해요💖💖
크치치킨 회기점,종종 치킨 땡길 때 오는 곳!깻잎치킨도 맛있어요
크치치킨 회기점,맛있게 잘 먹었습니다~
크치치킨 회기점,크치치킨 자주 시켜먹고 와서 먹기도 하는곳이에요!직원분들도 친절하시구 오늘도 맛있게 먹고 갑니다☺️
크치치킨 회기점,처음 방문했는데 치킨도 맛있고 파스타도 정말 맛있어요!! 너무 만족했습니다. 운전때문에 맥주는 먹지 못했지만 다음번에는 꼭 같이 먹어보고싶어요 조만간 또 먹으러 와야겠어요ㅎㅎ 아 어니언크림치킨 강추!!
크치치킨 회기점,아쥬 맛있어여
크치치킨 회기점,맛있어요
크치치킨 회기점,가성비 좋아요ㅎㅎ
크치치킨 회기점,회기 간만에 오는데 치킨먹고 싶어서 크치와쑴여기 치킨집인데 파스타도 맛있슴 ㅠㅠ 꼭 시켜보세요
크치치킨 회기점,좋아요!
크치치킨 회기점,깻잎치킨 정말 맛있어요 파스타도 싹싹
크치치킨 회기점,신나는 금요일 크치에서ㅇ보냈어요추천합니다
크치치킨 회기점,양도 많고 완전 맛있어요 ㅎㅎ 시나몬 맥주도 맛있어요~~ 다만 금욜저녁엔 꼭 예약하고 가세용 사람 엄청 많아요ㅠㅠ
크치치킨 회기점,맛있게 잘 먹었습니다!! 다들 오세요~
크치치킨 회기점,"샐러드 망고 드레싱에 먹으니 맛있어요!꼬마들이 좋아해서 치킨 생각나면 늘 크치치킨 오는데지난번에 리뷰 이벤트로 문어 당첨되어서남편없이 셋이 오면 치킨 둘, 넷이 오면 문어 포함한 치킨 셋트에 후라이드콤보 추가해서 먹어왔어서 늘 즐기던대로 맛있고 배부르게 잘 먹었습니다!화이트 어니언 치킨 참 좋아하는데 언젠가 꼬마들도 같이 먹을 수 있을 때까지 회기동에 오래오래 있어주세요!!"
크치치킨 회기점,오늘도 잘 먹고 갑니다!! 추운 겨울에 따뜻한 거 먹어서 좋았어요🥰
크치치킨 회기점,친구들이랑 가성비 있게 치킨 먹기 좋아요!! 맛있게 잘 먹었습니다~
크치치킨 회기점,사장님도 친절하시고 직원도 친절하시고 메뉴도 맛있어여 ㅎㅎ다른 분들 모시고 다시 방문할께여^^
크치치킨 회기점,소모임 회식으로 왔는데 완젼 맛있게 먹구 가요!!😊음식 다 맛있고 특히 어니언이 젤 맛있어요😜
크치치킨 회기점,단체모임때마다 항상 오는데 너무 맛있고 넓ㄱ고 분위기도 좋아요!! 친절하셔서 자주옵니당☺️☺️
크치치킨 회기점,양도 많고 분위기도 좋아서 추천합니다👍👍
크치치킨 회기점,수제 소세지 먹었는데 아주 맛있어요!!
크치치킨 회기점,파스타랑 치킨 세트 먹었는데 3명이서 먹기에 양도 많고 맛도 있었습니다!! 다음에 또 올 것 같아요~
크치치킨 회기점,맛도 분위기도 정말 좋아요맛있게 먹고 갑니다!
크치치킨 회기점,두 번째 방문인데 역시나 맛있습니다 직원분들 다 친절하시고 매장 널찍해서 편하게 잘 먹었어요 짱 🥺❤️
크치치킨 회기점,양이 많고 맛있어요! 매콤크림파스타는 느끼할때 먹으면 맛있어요🥰🥰
크치치킨 회기점,친구랑 같이 왔는데 엄청 맛있었어요! 치킨의 깔끔한 맛이 너무 좋았어요! 다음에 또 올게요!
크치치킨 회기점,냠냠굿 ~~
크치치킨 회기점,지난번 리뷰로 문어 받아서 또 해봅니다! 생각보다 당첨이 잘돼용!!!!
