store_name,content
크치치킨 회기점,처음와서 먹었는데 너무 맛있네욥!! 치킨도 맛있구 파스타도 맛있네욤~~ 다음에 또 올게요..!
크치치킨 회기점,여기 단골입니다!!!너무 맛있어요 회기에 있어서 감사해요 💜💜💜
크치치킨 회기점,너무 맛있어요 특히 크림어니언이 맛있어요 항상 감사합니다!
크치치킨 회기점,튀김 바삭하고 맛있어요!! 직원분도 친절하십니당 다음에 또 방문하겠습니다..
크치치킨 회기점,치킨 먹고 싶을 때마다 오는 곳! 오늘도 잘 먹고 갑니다🥰
크치치킨 회기점,크림어니언이 참 맛있습니다.
크치치킨 회기점,맛있구 직원분들도 친절하세욤🤗💕
크치치킨 회기점,"파스타가 넘 맛있어서 또 먹으러와써요! 어니언 진짜 맛있구, 소세지 진짜 육즙 가득 정말정말정말 맛있움니다!🤩"
크치치킨 회기점,코젤다크 생맥이 너무 맛있어요!
크치치킨 회기점,너무맛있어용~  아가들이 너무 맛있다고 해서 뿌듯하네요ㅎㅎ
크치치킨 회기점,와..여긴 그냥 성지입니다맛이면맛 양이면양 완전최고에요치킨 파스타 다 맛있고요인스타 팔로우 이벤트로 맥주 무제한이벤트가 있는데우리가 어디가서 버드와이저 스텔라 생맥주를 먹어보겠어요진짜 사장님이미쳤어요 가게입니다
크치치킨 회기점,"맛은 당연하고너무 친절해요~~!!!!!!!!!일하시는 분들..,.외모도....언니오빠라 부르고싶은 외모~~!!! (이뿌면 나이필요없고 다 언니오빠ㅎㅎ)무제한 맥주도 저려미가 아닌 무려 7가지중에 골라 마실수 있고~퀄리티가 좋아요~~!!!안주도 맛나고..... 안주하나만 시켰다가 추가했는데세트로변경해주시고남은안주도 너무 깔끔하게 포장해주셨어요~~조만간 무조건 꼭 올거에요~~!!!!"
크치치킨 회기점,맛있어오.. 야구도틀어줘요
크치치킨 회기점,완전 맛있습니다!! 치킨에 파스타!!  코젤다크 최고!!
푸른하늘,양도 많고 맛있게 잘 먹고갑니다!!
푸른하늘,뜨끈한 된장 국물까지~
푸른하늘,김밥이 크고 맛있어요!!!*^^*
푸른하늘,"경희대 앞에 위치한 푸른하늘입니다.키오스크로 주문하시면 번호표 나오고,반찬, 장국, 물, 수저는 셀프로 이용하시면 됩니다.음식 준비되면 번호 불러주시는데 그 때 받으러 가시면 돼요!사진 속 음식은 치즈라볶이(곱배기)에 김밥 두 줄(참치, 원조)인데...솔직히 여기는 맛집이다 아니다 가리는 건 의미가 없습니다...🙂‍↕️예전부터 그냥 생각나면 가고, 포장도 해서 먹고... 메뉴도 다 먹어본 것 같아요ㅋㅋ곱배기를 시켜도 가격 추가가 없고, 김밥도 항상 크고 꽉꽉 눌러 만들어주시고 항상 잘 먹고있어서 정말 감사할 뿐이에요!다 드시면 그릇은 반납하시면 됩니다!(저는 먹고나면 경희대 한 바퀴 자주 걷는데 진짜 좋아요☺️)"
푸른하늘,참치김밥 퀄리티 최고에요!
푸른하늘,굿
푸른하늘,양도 많고 저렴하고 맛있어요~~
푸른하늘,김밥이 너무 실하고 맛나요!!!참치김밥은 참치가 넘쳐나고!!치즈김밥도 너무 맛나네요!!늘 한줄씩 나눠먹는데 오늘은 둘다 3-4알씩 남기고 배부르다고 배를 두드렸네요~(그만큼 실하다는 말씀!_깔끔히 다먹고 나왔슴돠 ㅋ)
푸른하늘,달짝지근하고 살짝 매콤했던 떡볶이진짜 김밥이라 같이 먹으니깐 많이배불렀어요ㅜㅜ
푸른하늘,학교앞쫄면이먹고싶으면여기이름처럼푸른하늘로달려갑니다ㅋ양도많고면발도야채양도많아서기분좋아요김밥은포장
푸른하늘,밥이 약간 아쉬웠지만 맛있어요
푸른하늘,김밥 속 알차고 맛있어요
푸른하늘,항상 맛있고 든든합니다!
푸른하늘,오뎅탕 참치김밥 맛있어요.
푸른하늘,맛있어요~~~
푸른하늘,굿
푸른하늘,좋아요
푸른하늘,오늘은 포장했어요~~
푸른하늘,"라볶이 먹다가 볼 안쪽이 무언가에 긁히는 느낌이나서 보니 손가락 한마디 길이의 철수세미가  나왔습니다""환불해드리겠습니다""가 아닌 ""환불해드릴까요?"" 는 무슨 의미일까요?라볶이와 김밥을 시켰는데 라볶이만 환불을 해주시네요음식점에서 철수세미를 씹게 해놓고가게의 대응이 참... 어떻게 하면 음식에서 철수세미가 나올 수 있는건가요? 조리과정과 설거지에 문제 많아보입니다"
푸른하늘,양 푸짐하고 넘넘 맛있습니다 김밥이 매우!!!♡
푸른하늘,졸업하고 5년만에 왔는데ㅠㅠㅠㅠ여전히맛있어요
푸른하늘,둘이 먹었는데 넘 많이 시킨듯요 ㅎ맛나게 잘 먹었습니다. ~~
푸른하늘,굿
푸른하늘,좋아요!
푸른하늘,든든하게 먹기 좋아요!
푸른하늘,딱 옛날 분식 느낌으로 먹기 좋아요! 달작지근한 라볶이입니다!! 양도 많고 맛있어요 푸른하늘 기본 김밥도 알차고 맛있어요!
푸른하늘,늘 맛있어요~
푸른하늘,생각했던것보다.. 조금아쉬웠어요
푸른하늘,"김밥만 먹다가 라볶이도 시켜봤는데, 보이는 그대로 분식집 라볶이 맛입니다..! 양이 많아서 먹다가 김밥은 다시 포장해서 가져왔어요!ㅎㅎ김밥은 말뭐.. 넘 맛있구.. 자주 가는 맛집입니다👏"
푸른하늘,건강한…맛입니다
푸른하늘,"와 토종순대 진짜ㅠ너무 맛있어요,,같이 곁들여주시는 고추 들어간 된장?쌈장?이 있는데 미쳤어요,,,,회기 갈 때마다 갈거에요,,"
푸른하늘,참치김밥에 참치가 많이 들어있네요~그런데 계란 지단에 계란 껍질이 있어서 먹다가 좀 그랬네요ㅠ
푸른하늘,좋아요
푸른하늘,좋아요.
푸른하늘,급한 사람에겐 최고다.포장 주문하면 미리 싸놓은 시원한 김밥을 비닐봉투에 담아서 10초만에 받을 수 있음. 얼마나 빠른지 릴스 1개를 다 못봤다.
푸른하늘,"유명한 김밥집이라  한 번 가봄. 쫄면, 김치김밥  치즈김밥  먹었어요 양  많아서  둘이  다 못 먹었어요"
푸른하늘,김밥 알차고 맛있고 진짜 빨리 나와요! 👍🏻
푸른하늘,매운 거 좋아하고 잘 먹는데(불닭볶음면기준) 푸른하늘 기본 쌀떡볶이는 더 맵지만!!! 맛있다!!!
푸른하늘,좋아요
푸른하늘,좋아요!
푸른하늘,맛집이라고해서   와봤어요 옛날식맛!
푸른하늘,푸하는 야채김밥이 찐입니다... 야채 왕창 많이 들어있어요 향도 너무 좋고 최곱니다!!!!!!!!
푸른하늘,참치김밥은 무조건이라해서 시켯는데 참치양이 정말 많아요!치즈라볶이도 너무 많아서 쪼오끔 남겼어요학생들 입맛에 딱입니당~~!
푸른하늘,굿
푸른하늘,굿
푸른하늘,돈까스김밥 넘 마싯떠여
푸른하늘,김밥이 짱 크고 맛있어요
푸른하늘,.
푸른하늘,좋아요
푸른하늘,퇴근하면서 방문하였어요 ~가격도 저렴하고 양도 많아요~~
푸른하늘,참치김밥 2줄 시켰는데 참치 양이 진짜 많고 커요~!
푸른하늘,김밥과떡볶이는짝짝꿍ㅋ아주맛있어요양도많쿠요
푸른하늘,😄
푸른하늘,"어제 남자친구와 점심쯤에 다녀왔습니다~ 원래는 가볍게 배를채우기 위해서, 떡볶이만 먹으려고 했는데,  참치김밥이 맛있다고 하여 떡볶이와 같이 먹었습니다.  김밥 슉 마요네즈와 참치가  살짝 느끼해서 떡볶이 국물 이랑 같이 먹으면 느끼함을 덜어주더라구요. ~ 치즈 떡볶이는 치즈도 잘 늘어나고,  매콤함+ 달달함 맛이 좀 어울려져 있었던 것 같아요.^^ 경희대 근처라 인기가 많더라구요~~"
푸른하늘,굿
푸른하늘,굿
푸른하늘,김밥도 순대도 맛있는데 미나리에서 돌이 나왔어요치아 부셔지는줄ㅠㅠ세척에 더 신경 쓰셔야 겠어요
푸른하늘,김밥 가성비 좋어요
푸른하늘,김밥이 맛있고 가성비가 좋아서 종종 포장해요!직원들 분위기가 좋거나 친절하시진 않아요
푸른하늘,"학교 근처 맛있는 김밥, 쫄면 집입니다~~ 저렴하게 먹고 가기 좋아요 ^^"
푸른하늘,굿
푸른하늘,와우 맛집 검색하고 갔어요.역시 맛나네요.김밥 정말 착한 가격이네요떡볶이 매우면서 맛나요제가 맵질이여서 콧물 흘리며  맛있게  먹었네요ㅎ ㅎ번창하세요^^
푸른하늘,맛있어요
푸른하늘,대존맛 혜자김밥
푸른하늘,넘 푸짐하고 맛있어요!!
푸른하늘,"경희대 대표 분식집입니다!엄청 뚱뚱하고 재료 마니 들어있는 김밥으로 유명해요 라볶이는 곱빼기가 무료입니다 저렴한 가격에 많이 먹을수 있어서 아주 오랜기간 인기있는 집이고 고대랑 왕십리에 2호점,3호점도 생긴걸로 알고 있어요~~"
푸른하늘,제육김밥이. 맛있어요.
푸른하늘,맛있게 먹었어요
푸른하늘,참치김밥 한줄로 든든합니다
푸른하늘,좋아하는 국물떡볶이 스타일
푸른하늘,굿
푸른하늘,맛있어요
푸른하늘,맛있어요~
푸른하늘,역시 푸하~~
푸른하늘,쫄몀 맛잇어요
푸른하늘,반찬 셀프여서 좋구 김밥도 구성 알찹니다 ㅎㅎ경희대 최애 혼밥집❤️
푸른하늘,양도많고 맛있고 좋아요. 다음에는 라볶이 먹어보려구요.
푸른하늘,가성비가 좋아요~~
푸른하늘,좋아요
푸른하늘,"라볶이(곱빼기) 5,500원참치김밥 4,500원합계 10,000원처음에 키오스크로 돈까스김밥 주문했다가김밥싸시기 전에 부랴부랴 참치김밥으로 변경했네요그냥 라볶이랑 라볶이 곱배기랑 가격차이가 없습니다.라볶이 곱배기 양이 많으니 이거 하나만으로도 충분히 배부릅니다. 저야 대식가라 이거먹고도 김밥을 더 먹었지만 라볶이만 먹었어도 충분히 포만감 들었을 겁니다김밥은 크기가 숟가락보다 살짝 더 큰 굵기에요아쉬운점은 마요네즈가 참치와 비벼져있지않고 김밥 사이사이에 발라지는 식이라는점과마요네즈가 김밥 사이사이에 뿌리는 양이 균일하지 못한점은 아쉽습니다만그걸 커버할정도로 참치양이 많고 입안 한가득 들어가는 만족감이 장점입니다.이 정도 양이면 마요네즈 좀 부족하면 어떻습니까. 감사히 먹어야죠"
푸른하늘,역시 푸른하늘 참김 짱
푸른하늘,Good
푸른하늘,가성비 있게 분식먹기 좋습니다.
푸른하늘,양도 많고 맛있어요~잘 먹었습니다. ~~
푸른하늘,맛있어요
푸른하늘,좋아요
푸른하늘,굿
푸른하늘,맛있어요~
푸른하늘,쫄면 김밥 포장해서 먹었는데 맛났어요
푸른하늘,라볶이 양이 진짜 미친듯이 많아요⭐️⭐️참치김밥은 언제나 최고입니다😋😋😋❤️
푸른하늘,음식바로 나오고 돈까스 바삭해서 너무 좋았어요 ㅋㅋㅋㅋㅋㅋ 돈까스김밥 추천 👍
푸른하늘,좋아요
푸른하늘,늘 맛있어요 혼밥 할때 메뉴 선정 못하면 자주 가요
푸른하늘,참치김밥 굵어서 양이 많게 느껴졌구요 떡볶이 맛있게 잘 먹었어요~^^
푸른하늘,좋아요
푸른하늘,ㅎㅎ
푸른하늘,굿
푸른하늘,"치즈라볶이, 참치김밥 넘넘 맛있어요👍경희대 공연보기전에 들렸는데 역시 대학가앞이라서 양도 엄청많아요😊"
푸른하늘,굿
푸른하늘,좋아요
싸왓디타이,친절하시고 음식이 맛있어요 추천합니다!!
싸왓디타이,깔끔하고 맛있어요!!
싸왓디타이,양도 많고 맛있어요! 한국인 입맛에 딱입니다.
싸왓디타이,넘 맛있어요!
싸왓디타이,똠얌타래를 추천받고 먹어봤는데 똠얌꿍에 국수 넣은 맛! 해산물 맛이 많이 난대요 전 맛있었습니다~ 파인애플 볶음밥도 다양한 게 들어가고 푸짐했어요 뭔가 생각한 맛이 아니어서 더 좋았어요 여자 둘이서 배 터졌습니다!
싸왓디타이,음식도 빨리 나오고 맛있어요 매장도 넓어서 단체도 가능해요
싸왓디타이,태국의 참 맛을 느낄 수 있어서 좋았어요. 태국 현지 맛이에요. 다음에 또 올거에요. 양도 많이 주시고 친절하셔서 감사했어요. 리뷰로  모히또까지 주시고 잘 먹었습니다.
싸왓디타이,진짜 맛있어요...특히 꾸어이띠어우똠얌타래 진짜 핵맛.
싸왓디타이,맛있어요!!
싸왓디타이,똠얌 쌀국수가 최애 메뉴인데오늘은 밥 먹고 싶어서 파인애플 볶음밥 시켰어요.간 세지 않고 맛있어요.근데 똠얌 쌀국수가 아른거려요..담엔 여럿이 와서 다 시켜야겠어요.
싸왓디타이,잘 먹었어요 ~~~
싸왓디타이,회기 최고의 태국 음식점이에요!! 팟타이랑 똠양꿍 정말 맛있어요ㅎㅎ🥰
싸왓디타이,자주찾는곳인데 맛있습니다. 직원분도 친절하구요. 추천드려요
싸왓디타이,n번째 방문! 항상 맛있고 깔끔해서 좋아요 굳굳
싸왓디타이,태국에서 먹었던 맛이 나서 좋아요
싸왓디타이,태국에서 먹었던 똠얌국수 맛이랑 비슷한데 더 진해요!뿌님팟퐁커리는 역시..맛있어요!분위기도 좋고 창가자리 뷰는 틔여있어서 시원하고 좋아요!
싸왓디타이,맛있고 친절하십니다!
싸왓디타이,맛있어요. 추천합니다!
싸왓디타이,뿌님팟프릭퍼는 처음 먹어봤는데 넘 맛있어요 😋모든 메뉴 다 먹어보고 싶어요..
싸왓디타이,경희대병원 근처 맛집!매장 2층 통창이라 환하고 쾌적해요.음식도 기본에 충실한 맛입니다. 깔끔해요✨✨
싸왓디타이,주변에 태국 식당이 별로 없는데 맛있는 곳 찾았네요^^ 메뉴들 다 맛있네요!
싸왓디타이,스폰지밥 파인애플 집맛있었어요 뜨거운 파인애플과 볶음밥.모닝글로리는 매콤한게 맛있었어요!
싸왓디타이,맛잇어요!
싸왓디타이,맛있어요
싸왓디타이,얌운센과 똠양꿍을 시켰는데 정말 맛있었어요!! 둘 다 매운걸 시켜서 입에 불이나서 혼났지만 ㅋㅋㅋ 그럼에도 손이 계속 가는 마성의 맛!! 결국 다 먹어버렸네요♡
싸왓디타이,맛있습니당!!!
싸왓디타이,배달 매장이용 다 이용하는데 항상 맛있어요최애 메뉴는 똠얌꿍이고 현지에서 먹는거 같아요
싸왓디타이,음식 맛있습니다~~ ! 양도 많고 여럿이 오기 좋아요~~~
싸왓디타이,자주 먹는데 먹을때마다 넘 맛있어용여러가지 먹어봤는데 다 맛있어요~~
싸왓디타이,부모님이랑 맛있는 식사하러 왔어요음식도 너무 맛있고 직원분도 친절하셔서 즐거운 식사 하고갑니다👍
싸왓디타이,사장님께서 넘 친절하시고 음식도 되게 빨리 나와요!똠양꿍 쌀국수 선호하지는 않는데 맛있어서 놀랐습니다...🥰
싸왓디타이,튀김도 너무 바삭라고 쌀국수 국물도 너무 찐하고 맛있어요!!
싸왓디타이,정말 정말 맛있고 괜찮은 집이에요. 10분 거리에 사는데 최소 한달에 한번 이상 오는 단골입니다. 가성비 좋고 양 많고 맛도 좋아요.
싸왓디타이,맛있게 잘먹었습니다!!
싸왓디타이,누와 여자친구가 퇴근 후 팟타이가 먹고싶다고 노래를 불러서 지나가다 보고 들렸는데 너무너뮤 맛있어요!!!ㅎㅎㅎ 나시고랭도 맛있어요 다음에도 또 올게요!ㅎㅎㅎ
싸왓디타이,쌀국수 양도 진짜 많고 너무 맛있습니다ㅠㅠ🥹🥹팟타이 새우도 땅콩이 들어가서 독특하게 맛있어요ㅠㅠ 태국 노래도 계속 나와서 태국 현지 음식 즐기기에 최고입니당 !☺️☺️
싸왓디타이,언제 와도 맛있게 태국 음식을 맛볼 수 있어요!브레이크 타임도 없어서 정말 편하게 올 수 있어요뿌팟퐁커리 꼭 드셔보세요
싸왓디타이,태국음식 처음 먹어봤는데 주문한 음식들 모두 입에 잘 맞고 되게 맛있었어요!! 매장도 청결하고 사장님도 친절하십니다!
싸왓디타이,친절하시고 맛도 좋아요 ! 또 갈거에용!!
싸왓디타이,배달로도 자주 이용하는 곳이에요 항상 맛있어요
싸왓디타이,맛도 좋고 신선해요. 빠르게나오고 직원분도 매우친절해요.
싸왓디타이,크리스마스날 가족들과 방문하였습니다!! 직원분들 너무 친절하시고 음식도 맛잇어요! 4명에서 B세트 시켰는데 양도많고 빨리나와서 너무 좋앗어요!
싸왓디타이,음식도 맛있고 양도 많네요. 다음번에도 가족들과 같이 오려구요
싸왓디타이,양도 많고 맛있어요~
싸왓디타이,좋아요
싸왓디타이,"음식이 엄청 깔끔하게 나오고,밥도 넉넉히 주세요!식사메뉴보다 큰걸 주문하긴했지만요 ㅋㅋ여튼 넘넘 맛있었어요"
싸왓디타이,매장이넓어서 편안한분위기에서 식사가 가능하고 태국의맛을 그대로 느낄수있어요
싸왓디타이,두번째 방문이에요!! 너무 맛있어서 태국 음식에 빠졌어요ㅠㅜ
싸왓디타이,아이스크림까지 야무지게 맛있었습니다!!!
싸왓디타이,여기 맛있어요!!쏨땀은 안에 암살자처럼 고추가 숨어있어서맵찔이인 저는 놀랐지만..고추빼고 먹으니 짱맛탱!!!!팟씨유  첨 먹어보는데 완전 제스탈이에유양도 많고 강추합니다🥰
싸왓디타이,진짜 회기의 보석...🫶🏻없어지지마..제발 꼭 여기 오래오래있어줘
싸왓디타이,태국 현지맛에 진짜 가까운것 같아요 ㅋㅋ 얼마전 여행 다녀오고 생각나서 찾아왔는데 대만족이에요>_<
싸왓디타이,타이음식 먹고싶을 때 늘 오는 곳이에요~음식도 맛있고 음료도 맛있어요! 똠양꿍은 좀 쎄지만 금방 익숙해지고 새우며 재료들이 엄창 신선합니다! 양도 많아요
싸왓디타이,맛있어요..음식도 빨리나오고 친절하세요^^ 데이트겸 나왔는데 너무 만족해요
싸왓디타이,볶음밥 먹고싶어서 왔는데 맛있어요! 혼밥하기도 좋아요!
싸왓디타이,똠얌타래 먹고싶어서 방문했어요!배고팠는데 음식이 빨리 나와서 좋았습니다. 재재재방문이에요ㅎ
싸왓디타이,깔끔하고 맛있어요살짝 달긴하네요^^
싸왓디타이,양이 진-짜 많아요쌀국수 양이 특히 많아요먹으면서 태국 여행 계획도 짰어요팟씨유 진짜. 맛있어요:
싸왓디타이,국물이 정말 진하고 맛있어요!!!
싸왓디타이,풋팟퐁커리랑 똠양꿈 넘 맛잇네요!!! 똠양꿈 처음 먹어보는데 맛잇엇어요 근데 좀 매웠습니다ㅠㅠㅠㅠ 특히 풋팟퐁커리 강추입니다!!!!
싸왓디타이,맛있어용 지인이랑 오기 좋습니다^^
싸왓디타이,진짜 맛있어요!!! 똠양꿍도 나시고랭도 푸팟퐁커리도 존맛~~! 직원분도 친절하세요!
싸왓디타이,직원분들이 친절하시고 똠얌꿍 쌀국수가 특히 맛있었어요! 양도 많아서 둘이 가서 좀 남기고 왔어요 다음에 오면 다른 메뉴도 다 먹어보고 싶어요 ㅎㅎ!
싸왓디타이,너무 맛있어요.... 회기의 축복.. 음식이 하니하나 정성스럽고 맛있어요 감사합니다~!!!
싸왓디타이,깔끔하고 맛있어서 혼자오기도 제격입니당
싸왓디타이,진짜 맛있어요 꼭 먹어보세요
싸왓디타이,음식이 진짜 다 양도많고 맛있어요! 모닝글로리 이거 진짜 최고b
싸왓디타이,남자친구랑 왓어용 넘 맛잇어요 ㅎㅎ
싸왓디타이,메뉴가 양이 많고 맛있어요.직원분께서 친절하시고 모르는거 여쭤봤을때 상냥하게 알려주셔서 감사했습니다^^데이트 장소나 학교 공강중에 오기에도 좋아요~
싸왓디타이,맛있게 먹었습니다! 모닝글로리 파는곳이 잘 없어서 아쉬웠는데 여기서 이렇게 팔아주셔서 감사합니당 ~ 팟타이도 너무 맛있어요🤤
싸왓디타이,곳
싸왓디타이,매장도 넓고 음식도 넘 맛있어요🥹🥺가성비 짱입니다!!
싸왓디타이,공심채볶음이랑 뿌팟퐁카리시켰는데대박 맛있어요 양이 많았는데 순식간에 다 먹을정도잘 먹구 갑니다 담에 또올듯
싸왓디타이,와서 두 번 먹어봤는데 공심채를 제일 좋아해요. 정말 맛있어요! ! 식당의 종업원은 매우 친절하고 서비스 태도가 매우 좋습니다!
싸왓디타이,음식 깔끔하고 너무 맛있어요!
싸왓디타이,처음 왔는데 너무 맛있네요!!!!!! 재방문 의사 있음
싸왓디타이,근처라 와봤는데 맛있고 저렴해요~ 다음에 또 올거같아요~
싸왓디타이,현지맛이 그리워서 방문했는데 맛있어요 고추는 조금 덜고 먹어도 될것같아요
싸왓디타이,태국 현지맛으로 메뉴 다 너무 맛있었어요
싸왓디타이,두번째 방문이고요. 아이는 쌀국수 잘 먹어요. 팟타이 꿍은 무난히 맛있고. 떰양꿍은 오늘 처음먹었는데 괜찮네요:)
싸왓디타이,처음왔는데 너무 맛있고 종류도 다양해요!!
싸왓디타이,"자주 가는 곳이에요!!! 양도 많고 재료가 신선한게 느껴집니다,,, 새우완자튀김 탱글탱글 맛있고 똠얌타래 처음 먹어봤는데 보들보들 맛있어요!!!!!!! (팟타이, 라드나도 맛있어요!!)"
싸왓디타이,"첫 방문이예요! 우선 팟씨유가 있는 타이음식점이 잘 없는데, 싸왓디타이에눈 팟씨유가 있어서 기쁘게 주문했어요.완전완전 맛있습니다… 고소하고 간장맛이나는 팟씨유. 강추 꼭 드셔보세요! 똠양꿍누들도 크리미한 코코넛맛과 레몬베이스.. 오늘처럼 쌀쌀한 날씨에 딱이예요!그리고 텃만꿍도 바삭하고 쫀득하니 맛있었어요! 양도 진짜 많아서 엄청 배부르게 먹었습니다 :) 강추.. 다음에 또 오려구요"
싸왓디타이,음식이 맛있고 푸짐해요. 사장님도 친절하세요
싸왓디타이,양도 너무 많고 맛있어용!!! 양 진짜 짱많음!!
싸왓디타이,"태국음식 좋아하는 친구랑 n번째 왔어용,,넘 맛있어유ㅠㅠ"
싸왓디타이,오늘도 맛있게 먹고 갑니다!! 맛이 되게 현지에있는 것 같구 너무 좋아요~~
싸왓디타이,맛있어요 !
싸왓디타이,맛있어서 자주 와용!!
싸왓디타이,아기의자 있어서 아기랑 같이 식사하기 좋았어요!팟타이도 똠양국수도 맛있었어요!!
싸왓디타이,"저 태국음식 처음 먹어보거든요?? 인기있는 메뉴로 시켰는데 주변에서 호불호 갈린다고 해서 걱정도 되구, 배도 많이 부른상태였는데 진짜 맛있네요..!!! 와 태국 여행 가보고싶네요!"
싸왓디타이,여자친구가 태국음식 마니아인데 5점만점에 4.7로 굉장히 높은 점수를 부여했습니다!! 메뉴도 많고 음식 양도 굉장히 많아서 나눠먹으면서 배불리 먹었어요!! 자주 올 듯 합니다 ㅎㅎ
싸왓디타이,너무 맛있어요!! 가까이 살면 자주 올 것 같아요ㅠㅠㅠ
싸왓디타이,태국 음식 팟타이 먹고싶어서 왔는데 정말 맛있어요 매장도 넓고 깔끔하네요!
싸왓디타이,음식도 빨리나오고 너무 좋아요!
싸왓디타이,나시고랭 맛있습니다.
싸왓디타이,맛있어요!!
싸왓디타이,재료가 신선하고  쌀국수 국뮬이 깔끔합니다. 숙주를 넉넉히 주셔서 잘먹었습니다~~
싸왓디타이,지난 번 쌀국수에 반해서 팟타이도 시켰어요.친절해서 더더 좋아요
싸왓디타이,국물이 너무 맛있어요!!!
